Pop/GDP,Ind/Tran/Build,AGLU,Fossil,Energy,CCS,LT Price,LUC Price,ST Price,Average Global Cost (%GDP),2100 Forcing
4,0,4,1,0,1,1,1,0,0.004767871,4.63953
0,1,4,1,0,1,1,1,0,0.007723176,4.66441
1,1,4,1,0,1,1,1,0,0.008347746,4.4945
2,1,4,1,0,1,1,1,0,0.011305613,4.12631
3,1,4,1,0,1,1,1,0,0.008435219,4.13636
4,1,4,1,0,1,1,1,0,0.005634416,5.37568
0,2,4,1,0,1,1,1,0,0.008496933,4.73468
1,2,4,1,0,1,1,1,0,0.009002252,4.5235
2,2,4,1,0,1,1,1,0,0.011683024,4.13859
3,2,4,1,0,1,1,1,0,0.008781518,4.15046
4,2,4,1,0,1,1,1,0,0.006457227,5.4467
0,3,4,1,0,1,1,1,0,0.008291005,4.71399
1,3,4,1,0,1,1,1,0,0.008781658,4.51257
2,3,4,1,0,1,1,1,0,0.011546809,4.13543
3,3,4,1,0,1,1,1,0,0.008546084,4.13676
4,3,4,1,0,1,1,1,0,0.006298653,5.43536
0,4,4,1,0,1,1,1,0,0.007628333,4.70438
1,4,4,1,0,1,1,1,0,0.008325759,4.54541
2,4,4,1,0,1,1,1,0,0.011329351,4.1538
3,4,4,1,0,1,1,1,0,0.008527948,4.18548
4,4,4,1,0,1,1,1,0,0.005517886,5.43553
0,0,0,2,0,1,1,1,0,0.006872424,3.85434
1,0,0,2,0,1,1,1,0,0.007580163,3.82094
2,0,0,2,0,1,1,1,0,0.010787967,3.66799
3,0,0,2,0,1,1,1,0,0.00785444,3.56428
4,0,0,2,0,1,1,1,0,0.004887091,4.2923
0,1,0,2,0,1,1,1,0,0.007878633,4.33891
1,1,0,2,0,1,1,1,0,0.008515004,4.21597
2,1,0,2,0,1,1,1,0,0.011558059,3.90053
3,1,0,2,0,1,1,1,0,0.008646588,3.8686
4,1,0,2,0,1,1,1,0,0.005751463,5.02705
0,2,0,2,0,1,1,1,0,0.008650746,4.40294
1,2,0,2,0,1,1,1,0,0.009159193,4.23363
2,2,0,2,0,1,1,1,0,0.011931138,3.91128
3,2,0,2,0,1,1,1,0,0.008993389,3.87996
4,2,0,2,0,1,1,1,0,0.00653232,5.10211
0,3,0,2,0,1,1,1,0,0.008442071,4.38777
1,3,0,2,0,1,1,1,0,0.008940699,4.22683
2,3,0,2,0,1,1,1,0,0.011792265,3.90878
3,3,0,2,0,1,1,1,0,0.008758001,3.86806
4,3,0,2,0,1,1,1,0,0.006368439,5.09382
0,4,0,2,0,1,1,1,0,0.007780229,4.38595
1,4,0,2,0,1,1,1,0,0.008488068,4.2654
2,4,0,2,0,1,1,1,0,0.011576517,3.92751
3,4,0,2,0,1,1,1,0,0.008729267,3.91671
4,4,0,2,0,1,1,1,0,0.005628223,5.07325
0,0,1,2,0,1,1,1,0,0.006378729,4.19844
1,0,1,2,0,1,1,1,0,0.007017616,4.13401
2,0,1,2,0,1,1,1,0,0.00989711,3.93237
3,0,1,2,0,1,1,1,0,0.007211302,3.85586
4,0,1,2,0,1,1,1,0,0.004560337,4.66561
0,1,1,2,0,1,1,1,0,0.007369706,4.68815
1,1,1,2,0,1,1,1,0,0.007938153,4.52421
2,1,1,2,0,1,1,1,0,0.01065938,4.16444
3,1,1,2,0,1,1,1,0,0.007929284,4.16432
4,1,1,2,0,1,1,1,0,0.005436788,5.38252
0,2,1,2,0,1,1,1,0,0.008166548,4.74525
1,2,1,2,0,1,1,1,0,0.008627049,4.55462
2,2,1,2,0,1,1,1,0,0.011053047,4.17482
3,2,1,2,0,1,1,1,0,0.00828525,4.17688
4,2,1,2,0,1,1,1,0,0.006291452,5.4449
0,3,1,2,0,1,1,1,0,0.007960242,4.72562
1,3,1,2,0,1,1,1,0,0.008409798,4.54452
2,3,1,2,0,1,1,1,0,0.01091067,4.172
3,3,1,2,0,1,1,1,0,0.008047592,4.16327
4,3,1,2,0,1,1,1,0,0.006137237,5.43458
0,4,1,2,0,1,1,1,0,0.007254095,4.72873
1,4,1,2,0,1,1,1,0,0.007897984,4.57374
2,4,1,2,0,1,1,1,0,0.01066661,4.1912
3,4,1,2,0,1,1,1,0,0.008009938,4.21126
4,4,1,2,0,1,1,1,0,0.005299321,5.44045
0,0,2,2,0,1,1,1,0,0.005901522,4.7225
1,0,2,2,0,1,1,1,0,0.006581606,4.51908
2,0,2,2,0,1,1,1,0,0.009271728,4.20727
3,0,2,2,0,1,1,1,0,0.006581682,4.23702
4,0,2,2,0,1,1,1,0,0.00435395,5.23892
0,1,2,2,0,1,1,1,0,0.006938219,5.19764
1,1,2,2,0,1,1,1,0,0.007581437,4.91103
2,1,2,2,0,1,1,1,0,0.010098292,4.42955
3,1,2,2,0,1,1,1,0,0.007340027,4.5392
4,1,2,2,0,1,1,1,0,0.005315763,5.93313
0,2,2,2,0,1,1,1,0,0.0078023,5.26667
1,2,2,2,0,1,1,1,0,0.008320189,4.92621
2,2,2,2,0,1,1,1,0,0.010546499,4.44732
3,2,2,2,0,1,1,1,0,0.007726825,4.55011
4,2,2,2,0,1,1,1,0,0.006186693,5.98807
0,3,2,2,0,1,1,1,0,0.007609274,5.24589
1,3,2,2,0,1,1,1,0,0.00810907,4.91902
3,3,2,2,0,1,1,1,0,0.00747746,4.53758
4,3,2,2,0,1,1,1,0,0.0060304,5.97787
0,4,2,2,0,1,1,1,0,0.00680634,5.24736
1,4,2,2,0,1,1,1,0,0.007510798,4.95379
2,4,2,2,0,1,1,1,0,0.010083224,4.45727
3,4,2,2,0,1,1,1,0,0.007412447,4.5852
4,4,2,2,0,1,1,1,0,0.005136627,5.99667
0,0,3,2,0,1,1,1,0,0.006373203,4.1615
1,0,3,2,0,1,1,1,0,0.007036236,4.09357
2,0,3,2,0,1,1,1,0,0.009955776,3.88765
3,0,3,2,0,1,1,1,0,0.007220176,3.82864
4,0,3,2,0,1,1,1,0,0.004550396,4.64391
0,1,3,2,0,1,1,1,0,0.007362944,4.65109
1,1,3,2,0,1,1,1,0,0.007956017,4.4841
2,1,3,2,0,1,1,1,0,0.010714163,4.12014
3,1,3,2,0,1,1,1,0,0.007939618,4.13728
4,1,3,2,0,1,1,1,0,0.005427387,5.36009
0,2,3,2,0,1,1,1,0,0.008157649,4.70803
1,2,3,2,0,1,1,1,0,0.008640439,4.51416
2,2,3,2,0,1,1,1,0,0.011104699,4.13065
3,2,3,2,0,1,1,1,0,0.008295503,4.14986
4,2,3,2,0,1,1,1,0,0.006282589,5.42188
0,3,3,2,0,1,1,1,0,0.007950969,4.68835
1,3,3,2,0,1,1,1,0,0.008422552,4.50404
2,3,3,2,0,1,1,1,0,0.010962474,4.12778
3,3,3,2,0,1,1,1,0,0.008057785,4.13624
4,3,3,2,0,1,1,1,0,0.006128452,5.41152
0,4,3,2,0,1,1,1,0,0.007247937,4.69184
1,4,3,2,0,1,1,1,0,0.007916499,4.53358
2,4,3,2,0,1,1,1,0,0.010722647,4.14688
3,4,3,2,0,1,1,1,0,0.00802035,4.18419
4,4,3,2,0,1,1,1,0,0.005289805,5.41808
0,0,4,2,0,1,1,1,0,0.006680042,4.11405
1,0,4,2,0,1,1,1,0,0.007382483,4.04559
2,0,4,2,0,1,1,1,0,0.010504408,3.85256
3,0,4,2,0,1,1,1,0,0.007629162,3.78512
4,0,4,2,0,1,1,1,0,0.004743692,4.56998
0,1,4,2,0,1,1,1,0,0.007680904,4.59673
1,1,4,2,0,1,1,1,0,0.008295817,4.43952
2,1,4,2,0,1,1,1,0,0.011251517,4.08502
3,1,4,2,0,1,1,1,0,0.008396075,4.08966
4,1,4,2,0,1,1,1,0,0.005599165,5.29774
0,2,4,2,0,1,1,1,0,0.008452824,4.65829
1,2,4,2,0,1,1,1,0,0.008946201,4.46066
2,2,4,2,0,1,1,1,0,0.011627087,4.09573
3,2,4,2,0,1,1,1,0,0.008741636,4.10178
4,2,4,2,0,1,1,1,0,0.006406483,5.36604
0,3,4,2,0,1,1,1,0,0.00824863,4.64104
1,3,4,2,0,1,1,1,0,0.008728232,4.44963
2,3,4,2,0,1,1,1,0,0.011492356,4.09308
3,3,4,2,0,1,1,1,0,0.008507072,4.08904
4,3,4,2,0,1,1,1,0,0.006248126,5.35719
0,4,4,2,0,1,1,1,0,0.007579171,4.64045
1,4,4,2,0,1,1,1,0,0.008264681,4.48956
2,4,4,2,0,1,1,1,0,0.011267885,4.11224
3,4,4,2,0,1,1,1,0,0.008480517,4.13721
4,4,4,2,0,1,1,1,0,0.005470459,5.34992
0,0,0,0,1,1,1,1,0,0.007240845,3.77864
1,0,0,0,1,1,1,1,0,0.007914267,3.74974
2,0,0,0,1,1,1,1,0,0.011118329,3.59067
3,0,0,0,1,1,1,1,0,0.008240733,3.47783
4,0,0,0,1,1,1,1,0,0.005098826,4.25078
0,1,0,0,1,1,1,1,0,0.008215541,4.29249
1,1,0,0,1,1,1,1,0,0.008817709,4.15848
2,1,0,0,1,1,1,1,0,0.011842563,3.83062
3,1,0,0,1,1,1,1,0,0.008930651,3.79815
4,1,0,0,1,1,1,1,0,0.005984896,5.00481
0,2,0,0,1,1,1,1,0,0.009055137,4.38852
1,2,0,0,1,1,1,1,0,0.009520192,4.19339
2,2,0,0,1,1,1,1,0,0.012230039,3.84252
3,2,0,0,1,1,1,1,0,0.009282407,3.81121
4,2,0,0,1,1,1,1,0,0.00688155,5.07177
0,3,0,0,1,1,1,1,0,0.008856613,4.36398
1,3,0,0,1,1,1,1,0,0.009302468,4.17642
2,3,0,0,1,1,1,1,0,0.01208966,3.83904
3,3,0,0,1,1,1,1,0,0.009042972,3.79796
4,3,0,0,1,1,1,1,0,0.006732102,5.05512
0,4,0,0,1,1,1,1,0,0.00810726,4.33234
1,4,0,0,1,1,1,1,0,0.008784964,4.21202
2,4,0,0,1,1,1,1,0,0.011857843,3.8597
3,4,0,0,1,1,1,1,0,0.009024113,3.84855
4,4,0,0,1,1,1,1,0,0.005852709,5.0731
0,0,1,0,1,1,1,1,0,0.00656008,4.16776
1,0,1,0,1,1,1,1,0,0.007207037,4.10021
2,0,1,0,1,1,1,1,0,0.010060479,3.89045
3,0,1,0,1,1,1,1,0,0.007349671,3.81636
4,0,1,0,1,1,1,1,0,0.004715443,4.67911
0,1,1,0,1,1,1,1,0,0.007575519,4.68466
1,1,1,0,1,1,1,1,0,0.00817056,4.50255
2,1,1,0,1,1,1,1,0,0.010847929,4.127
3,1,1,0,1,1,1,1,0,0.008070786,4.13074
4,1,1,0,1,1,1,1,0,0.005655353,5.38784
0,2,1,0,1,1,1,1,0,0.00844873,4.77049
1,2,1,0,1,1,1,1,0,0.008919174,4.54806
2,2,1,0,1,1,1,1,0,0.011264303,4.13656
3,2,1,0,1,1,1,1,0,0.008440674,4.14419
4,2,1,0,1,1,1,1,0,0.006602099,5.44883
0,3,1,0,1,1,1,1,0,0.008253952,4.74435
1,3,1,0,1,1,1,1,0,0.008707611,4.53375
2,3,1,0,1,1,1,1,0,0.011119489,4.13325
3,3,1,0,1,1,1,1,0,0.008193831,4.12985
4,3,1,0,1,1,1,1,0,0.006460023,5.43099
0,4,1,0,1,1,1,1,0,0.007460872,4.72977
1,4,1,0,1,1,1,1,0,0.008127751,4.55023
2,4,1,0,1,1,1,1,0,0.010853594,4.15587
3,4,1,0,1,1,1,1,0,0.008159734,4.1805
4,4,1,0,1,1,1,1,0,0.005499842,5.45845
0,0,2,0,1,1,1,1,0,0.006033616,4.72348
1,0,2,0,1,1,1,1,0,0.006729189,4.51754
2,0,2,0,1,1,1,1,0,0.009377817,4.18728
3,0,2,0,1,1,1,1,0,0.006675786,4.22327
4,0,2,0,1,1,1,1,0,0.004459232,5.29469
0,1,2,0,1,1,1,1,0,0.007104024,5.24084
1,1,2,0,1,1,1,1,0,0.007757179,4.9269
2,1,2,0,1,1,1,1,0,0.010216128,4.41715
3,1,2,0,1,1,1,1,0,0.007453858,4.53465
4,1,2,0,1,1,1,1,0,0.0054758,5.97614
0,2,2,0,1,1,1,1,0,0.008066016,5.31043
1,2,2,0,1,1,1,1,0,0.008531793,4.96256
3,2,2,0,1,1,1,1,0,0.007850336,4.54502
4,2,2,0,1,1,1,1,0,0.006438998,6.03095
0,3,2,0,1,1,1,1,0,0.007862275,5.28964
1,3,2,0,1,1,1,1,0,0.008323873,4.94674
2,3,2,0,1,1,1,1,0,0.01053465,4.42527
3,3,2,0,1,1,1,1,0,0.007594326,4.53167
4,3,2,0,1,1,1,1,0,0.00629039,6.01281
0,4,2,0,1,1,1,1,0,0.006955614,5.28476
1,4,2,0,1,1,1,1,0,0.007688606,4.97302
2,4,2,0,1,1,1,1,0,0.010203614,4.4542
3,4,2,0,1,1,1,1,0,0.007533974,4.58398
4,4,2,0,1,1,1,1,0,0.005289159,6.04646
0,0,3,0,1,1,1,1,0,0.006559618,4.12913
1,0,3,0,1,1,1,1,0,0.007229529,4.05938
2,0,3,0,1,1,1,1,0,0.010117757,3.84315
3,0,3,0,1,1,1,1,0,0.007365631,3.78746
4,0,3,0,1,1,1,1,0,0.004706841,4.6567
0,1,3,0,1,1,1,1,0,0.007574102,4.64614
1,1,3,0,1,1,1,1,0,0.008190944,4.46235
2,1,3,0,1,1,1,1,0,0.010899947,4.08009
3,1,3,0,1,1,1,1,0,0.008086813,4.10202
4,1,3,0,1,1,1,1,0,0.00564824,5.3649
0,2,3,0,1,1,1,1,0,0.008444535,4.73249
1,2,3,0,1,1,1,1,0,0.008935876,4.50562
2,2,3,0,1,1,1,1,0,0.011313389,4.08984
3,2,3,0,1,1,1,1,0,0.008456332,4.11523
4,2,3,0,1,1,1,1,0,0.006595316,5.42556
0,3,3,0,1,1,1,1,0,0.008249446,4.70889
1,3,3,0,1,1,1,1,0,0.008723238,4.49063
2,3,3,0,1,1,1,1,0,0.011169063,4.08656
3,3,3,0,1,1,1,1,0,0.008209551,4.10115
4,3,3,0,1,1,1,1,0,0.006453028,5.40773
0,4,3,0,1,1,1,1,0,0.007459919,4.68896
1,4,3,0,1,1,1,1,0,0.008149095,4.51008
2,4,3,0,1,1,1,1,0,0.010906765,4.10869
3,4,3,0,1,1,1,1,0,0.00817585,4.15176
4,4,3,0,1,1,1,1,0,0.00549195,5.4356
0,0,4,0,1,1,1,1,0,0.006968047,4.05653
1,0,4,0,1,1,1,1,0,0.007641712,3.99072
2,0,4,0,1,1,1,1,0,0.010742517,3.78842
3,0,4,0,1,1,1,1,0,0.007910505,3.71636
4,0,4,0,1,1,1,1,0,0.004921509,4.55254
0,1,4,0,1,1,1,1,0,0.007954697,4.57354
1,1,4,0,1,1,1,1,0,0.008559239,4.39393
2,1,4,0,1,1,1,1,0,0.011479574,4.02707
3,1,4,0,1,1,1,1,0,0.008600249,4.03423
4,1,4,0,1,1,1,1,0,0.005819572,5.28564
0,2,4,0,1,1,1,1,0,0.008798312,4.65977
1,2,4,0,1,1,1,1,0,0.009274552,4.43542
2,2,4,0,1,1,1,1,0,0.01187341,4.03835
3,2,4,0,1,1,1,1,0,0.008958115,4.04778
4,2,4,0,1,1,1,1,0,0.006745204,5.34914
0,3,4,0,1,1,1,1,0,0.008593929,4.63547
1,3,4,0,1,1,1,1,0,0.009057066,4.41815
2,3,4,0,1,1,1,1,0,0.011732415,4.03491
3,3,4,0,1,1,1,1,0,0.008714914,4.03382
4,3,4,0,1,1,1,1,0,0.006599039,5.33198
0,4,4,0,1,1,1,1,0,0.00784108,4.60665
1,4,4,0,1,1,1,1,0,0.008523702,4.44774
2,4,4,0,1,1,1,1,0,0.011491576,4.0529
3,4,4,0,1,1,1,1,0,0.008692283,4.08458
4,4,4,0,1,1,1,1,0,0.005684395,5.35591
0,0,0,1,1,1,1,1,0,0.007184285,3.70749
1,0,0,1,1,1,1,1,0,0.007843845,3.68545
2,0,0,1,1,1,1,1,0,0.011045635,3.54242
3,0,0,1,1,1,1,1,0,0.008192077,3.42553
4,0,0,1,1,1,1,1,0,0.005055576,4.15981
0,1,0,1,1,1,1,1,0,0.00814031,4.20026
1,1,0,1,1,1,1,1,0,0.008727963,4.08715
2,1,0,1,1,1,1,1,0,0.01175448,3.77756
3,1,0,1,1,1,1,1,0,0.008870136,3.73918
4,1,0,1,1,1,1,1,0,0.005923986,4.90555
0,2,0,1,1,1,1,1,0,0.008980735,4.28292
1,2,0,1,1,1,1,1,0,0.009421614,4.10139
2,2,0,1,1,1,1,1,0,0.012139247,3.78791
3,2,0,1,1,1,1,1,0,0.009219874,3.75148
4,2,0,1,1,1,1,1,0,0.00679731,4.96131
0,3,0,1,1,1,1,1,0,0.008780916,4.26145
1,3,0,1,1,1,1,1,0,0.009208655,4.09004
2,3,0,1,1,1,1,1,0,0.01200049,3.78495
3,3,0,1,1,1,1,1,0,0.008982254,3.73889
4,3,0,1,1,1,1,1,0,0.006645654,4.94761
0,4,0,1,1,1,1,1,0,0.008021346,4.2525
1,4,0,1,1,1,1,1,0,0.008682432,4.13991
2,4,0,1,1,1,1,1,0,0.011761127,3.80792
3,4,0,1,1,1,1,1,0,0.008951919,3.78897
4,4,0,1,1,1,1,1,0,0.005777056,4.97247
0,0,1,1,1,1,1,1,0,0.006501425,4.09815
1,0,1,1,1,1,1,1,0,0.007130501,4.03938
2,0,1,1,1,1,1,1,0,0.009972602,3.84259
3,0,1,1,1,1,1,1,0,0.007296853,3.76438
4,0,1,1,1,1,1,1,0,0.004667134,4.57667
0,1,1,1,1,1,1,1,0,0.007503606,4.59482
1,1,1,1,1,1,1,1,0,0.008073108,4.42918
2,1,1,1,1,1,1,1,0,0.010746466,4.0754
3,1,1,1,1,1,1,1,0,0.008003271,4.07091
4,1,1,1,1,1,1,1,0,0.005581659,5.2916
0,2,1,1,1,1,1,1,0,0.00836295,4.6681
1,2,1,1,1,1,1,1,0,0.008813751,4.4603
2,2,1,1,1,1,1,1,0,0.011159113,4.08343
3,2,1,1,1,1,1,1,0,0.008369326,4.08371
4,2,1,1,1,1,1,1,0,0.006521855,5.33943
0,3,1,1,1,1,1,1,0,0.008165053,4.64579
1,3,1,1,1,1,1,1,0,0.008600999,4.44743
2,3,1,1,1,1,1,1,0,0.011017572,4.08058
3,3,1,1,1,1,1,1,0,0.008126116,4.06912
4,3,1,1,1,1,1,1,0,0.006377484,5.32499
0,4,1,1,1,1,1,1,0,0.007368561,4.63837
1,4,1,1,1,1,1,1,0,0.008016175,4.48028
2,4,1,1,1,1,1,1,0,0.010743792,4.10395
3,4,1,1,1,1,1,1,0,0.008079928,4.12217
4,4,1,1,1,1,1,1,0,0.005421728,5.36126
0,0,2,1,1,1,1,1,0,0.005965313,4.65627
1,0,2,1,1,1,1,1,0,0.006645022,4.45531
2,0,2,1,1,1,1,1,0,0.009284895,4.13847
3,0,2,1,1,1,1,1,0,0.006613774,4.17178
4,0,2,1,1,1,1,1,0,0.004412112,5.19588
0,1,2,1,1,1,1,1,0,0.007017602,5.14979
1,1,2,1,1,1,1,1,0,0.007651624,4.85047
2,1,2,1,1,1,1,1,0,0.010106367,4.3944
3,1,2,1,1,1,1,1,0,0.007377321,4.47825
4,1,2,1,1,1,1,1,0,0.005439744,5.87393
0,2,2,1,1,1,1,1,0,0.007957115,5.22079
1,2,2,1,1,1,1,1,0,0.008425164,4.87283
2,2,2,1,1,1,1,1,0,0.010560461,4.37567
3,2,2,1,1,1,1,1,0,0.007770634,4.48652
4,2,2,1,1,1,1,1,0,0.006349348,5.92356
0,3,2,1,1,1,1,1,0,0.007764238,5.19956
1,3,2,1,1,1,1,1,0,0.008217854,4.86102
3,3,2,1,1,1,1,1,0,0.007517433,4.4752
4,3,2,1,1,1,1,1,0,0.006203539,5.90869
0,4,2,1,1,1,1,1,0,0.006866179,5.19613
1,4,2,1,1,1,1,1,0,0.007568116,4.89816
2,4,2,1,1,1,1,1,0,0.010087303,4.39663
3,4,2,1,1,1,1,1,0,0.00744566,4.52616
4,4,2,1,1,1,1,1,0,0.005199237,5.9517
0,0,3,1,1,1,1,1,0,0.006501135,4.05947
1,0,3,1,1,1,1,1,0,0.007153294,3.99657
2,0,3,1,1,1,1,1,0,0.010031741,3.7952
3,0,3,1,1,1,1,1,0,0.007312921,3.73544
4,0,3,1,1,1,1,1,0,0.004658403,4.55458
0,1,3,1,1,1,1,1,0,0.007502017,4.55621
1,1,3,1,1,1,1,1,0,0.008094069,4.38643
2,1,3,1,1,1,1,1,0,0.01079978,4.02839
3,1,3,1,1,1,1,1,0,0.00801964,4.04478
4,1,3,1,1,1,1,1,0,0.005574362,5.26872
0,2,3,1,1,1,1,1,0,0.008359023,4.62983
1,2,3,1,1,1,1,1,0,0.00883042,4.41772
2,2,3,1,1,1,1,1,0,0.011209639,4.03661
3,2,3,1,1,1,1,1,0,0.008385287,4.055
4,2,3,1,1,1,1,1,0,0.006515033,5.3162
0,3,3,1,1,1,1,1,0,0.008160844,4.60745
1,3,3,1,1,1,1,1,0,0.008616892,4.40453
2,3,3,1,1,1,1,1,0,0.011068182,4.03398
3,3,3,1,1,1,1,1,0,0.00814205,4.04267
4,3,3,1,1,1,1,1,0,0.006370465,5.30179
0,4,3,1,1,1,1,1,0,0.007367474,4.59977
1,4,3,1,1,1,1,1,0,0.008037894,4.44027
2,4,3,1,1,1,1,1,0,0.010798352,4.05701
3,4,3,1,1,1,1,1,0,0.008096231,4.08965
4,4,3,1,1,1,1,1,0,0.005413817,5.33845
0,0,4,1,1,1,1,1,0,0.006911227,3.98624
1,0,4,1,1,1,1,1,0,0.007570804,3.92725
2,0,4,1,1,1,1,1,0,0.010667541,3.74047
3,0,4,1,1,1,1,1,0,0.007862138,3.66295
4,0,4,1,1,1,1,1,0,0.004877226,4.44827
0,1,4,1,1,1,1,1,0,0.007878694,4.47912
1,1,4,1,1,1,1,1,0,0.008467544,4.32331
2,1,4,1,1,1,1,1,0,0.011388215,3.97515
3,1,4,1,1,1,1,1,0,0.00853843,3.97696
4,1,4,1,1,1,1,1,0,0.005756402,5.1833
0,2,4,1,1,1,1,1,0,0.008714226,4.55575
1,2,4,1,1,1,1,1,0,0.009172545,4.34351
2,2,4,1,1,1,1,1,0,0.01177987,3.98166
3,2,4,1,1,1,1,1,0,0.008891705,3.98749
4,2,4,1,1,1,1,1,0,0.00666057,5.23975
0,3,4,1,1,1,1,1,0,0.008519126,4.534
1,3,4,1,1,1,1,1,0,0.008958071,4.33054
2,3,4,1,1,1,1,1,0,0.011640761,3.9815
3,3,4,1,1,1,1,1,0,0.008653248,3.97507
4,3,4,1,1,1,1,1,0,0.0065111,5.22592
0,4,4,1,1,1,1,1,0,0.007754808,4.52402
1,4,4,1,1,1,1,1,0,0.008418742,4.37719
2,4,4,1,1,1,1,1,0,0.011392417,4.00418
3,4,4,1,1,1,1,1,0,0.008618789,4.02596
4,4,4,1,1,1,1,1,0,0.005605264,5.25798
0,0,0,2,1,1,1,1,0,0.007127546,3.65821
1,0,0,2,1,1,1,1,0,0.00777844,3.64112
2,0,0,2,1,1,1,1,0,0.010973574,3.50967
3,0,0,2,1,1,1,1,0,0.008140803,3.38856
4,0,0,2,1,1,1,1,0,0.005010711,4.09966
0,1,0,2,1,1,1,1,0,0.008068113,4.14577
1,1,0,2,1,1,1,1,0,0.008645466,4.03875
2,1,0,2,1,1,1,1,0,0.011669811,3.74344
3,1,0,2,1,1,1,1,0,0.00880709,3.6985
4,1,0,2,1,1,1,1,0,0.005858905,4.8383
0,2,0,2,1,1,1,1,0,0.008896683,4.21348
1,2,0,2,1,1,1,1,0,0.009329766,4.04728
2,2,0,2,1,1,1,1,0,0.012049671,3.75098
3,2,0,2,1,1,1,1,0,0.009151163,3.70909
4,2,0,2,1,1,1,1,0,0.006711968,4.89003
0,3,0,2,1,1,1,1,0,0.008700049,4.19502
1,3,0,2,1,1,1,1,0,0.00912061,4.03988
2,3,0,2,1,1,1,1,0,0.011912898,3.74887
3,3,0,2,1,1,1,1,0,0.008918157,3.69731
4,3,0,2,1,1,1,1,0,0.006562588,4.87747
0,4,0,2,1,1,1,1,0,0.007943251,4.19611
1,4,0,2,1,1,1,1,0,0.008593547,4.09124
2,4,0,2,1,1,1,1,0,0.011671619,3.77209
3,4,0,2,1,1,1,1,0,0.008880573,3.74123
4,4,0,2,1,1,1,1,0,0.005712792,4.90105
0,0,1,2,1,1,1,1,0,0.006443356,4.04967
1,0,1,2,1,1,1,1,0,0.007061546,3.99598
2,0,1,2,1,1,1,1,0,0.009893008,3.8094
3,0,1,2,1,1,1,1,0,0.007243054,3.72737
4,0,1,2,1,1,1,1,0,0.004617896,4.50933
0,1,1,2,1,1,1,1,0,0.007429258,4.53522
1,1,1,2,1,1,1,1,0,0.007985092,4.38149
2,1,1,2,1,1,1,1,0,0.010653422,4.03978
3,1,1,2,1,1,1,1,0,0.00793617,4.03126
4,1,1,2,1,1,1,1,0,0.005514915,5.22639
0,2,1,2,1,1,1,1,0,0.0082726,4.59838
1,2,1,2,1,1,1,1,0,0.008714242,4.40251
2,2,1,2,1,1,1,1,0,0.011061656,4.047
3,2,1,2,1,1,1,1,0,0.008297611,4.04211
4,2,1,2,1,1,1,1,0,0.006439086,5.26951
0,3,1,2,1,1,1,1,0,0.008077591,4.57528
1,3,1,2,1,1,1,1,0,0.008503252,4.39104
2,3,1,2,1,1,1,1,0,0.010921909,4.04465
3,3,1,2,1,1,1,1,0,0.008057959,4.03071
4,3,1,2,1,1,1,1,0,0.00629413,5.25683
0,4,1,2,1,1,1,1,0,0.007285963,4.57883
1,4,1,2,1,1,1,1,0,0.007920094,4.43448
2,4,1,2,1,1,1,1,0,0.010644603,4.06813
3,4,1,2,1,1,1,1,0,0.008004847,4.07488
4,4,1,2,1,1,1,1,0,0.005347477,5.2939
0,0,2,2,1,1,1,1,0,0.005901367,4.60678
1,0,2,2,1,1,1,1,0,0.006569973,4.41256
2,0,2,2,1,1,1,1,0,0.009196881,4.10555
3,0,2,2,1,1,1,1,0,0.006554761,4.13575
4,0,2,2,1,1,1,1,0,0.004362903,5.12949
0,1,2,2,1,1,1,1,0,0.006940031,5.08895
1,1,2,2,1,1,1,1,0,0.00755873,4.80045
2,1,2,2,1,1,1,1,0,0.010007109,4.33365
3,1,2,2,1,1,1,1,0,0.007304372,4.43837
4,1,2,2,1,1,1,1,0,0.005325974,5.81579
0,2,2,2,1,1,1,1,0,0.007860455,5.15421
1,2,2,2,1,1,1,1,0,0.008326496,4.81573
2,2,2,2,1,1,1,1,0,0.010454689,4.34639
3,2,2,2,1,1,1,1,0,0.007692485,4.44562
4,2,2,2,1,1,1,1,0,0.00626498,5.85499
0,3,2,2,1,1,1,1,0,0.007678234,5.13254
1,3,2,2,1,1,1,1,0,0.008122854,4.80468
2,3,2,2,1,1,1,1,0,0.010282825,4.33708
3,3,2,2,1,1,1,1,0,0.007443115,4.43512
4,3,2,2,1,1,1,1,0,0.006122959,5.84138
0,4,2,2,1,1,1,1,0,0.006783772,5.1359
1,4,2,2,1,1,1,1,0,0.007468346,4.84759
2,4,2,2,1,1,1,1,0,0.009979605,4.36196
3,4,2,2,1,1,1,1,0,0.007364461,4.48484
4,4,2,2,1,1,1,1,0,0.005121096,5.88653
0,0,3,2,1,1,1,1,0,0.006443167,4.01095
1,0,3,2,1,1,1,1,0,0.007084459,3.95315
2,0,3,2,1,1,1,1,0,0.009952848,3.76199
3,0,3,2,1,1,1,1,0,0.0072592,3.69842
4,0,3,2,1,1,1,1,0,0.004609121,4.48873
0,1,3,2,1,1,1,1,0,0.007427728,4.49655
1,1,3,2,1,1,1,1,0,0.008006296,4.33907
2,1,3,2,1,1,1,1,0,0.010707834,3.99278
3,1,3,2,1,1,1,1,0,0.00795259,4.00463
4,1,3,2,1,1,1,1,0,0.005507002,5.20385
0,2,3,2,1,1,1,1,0,0.008268876,4.55946
1,2,3,2,1,1,1,1,0,0.008731186,4.35958
